mission_id,frame,label_idx,pixel_x,pixel_y,heading_label_deg,lat,lon,axis_bearing_deg
F2,10,8,2308,1347,160.0,-0.005905113996678345,36.875145566165514,149.16963227486755
F2,10,9,2349,1441,9.0,-0.005925428973096917,36.875159468732036,-1.9866220388127656
F2,10,10,3095,1616,8.0,-0.00593251126719038,36.87534242658629,-2.9799532068687347
F2,10,11,3062,961,347.0,-0.0057793561383494285,36.875304822718924,-23.857322090327735
F2,10,12,2884,656,7.0,-0.00571550457715564,36.8752491657766,-3.9733085748074704
F2,10,13,2802,442,304.0,-0.005668735058053459,36.87522017522192,-66.86125841884406
F2,10,14,2859,426,344.0,-0.0056623405397684175,36.87523281544496,-26.84463285793367
F2,10,15,2859,319,314.0,-0.005637073863200054,36.87522793697892,-56.823972102590055
F2,10,16,2870,278,311.0,-0.005626887334902682,36.875228647780276,-59.8330761737952
F2,11,0,7,1537,37.0,-0.005976805271161283,36.87474882804504,26.1474471723911
F2,11,1,56,1550,32.0,-0.005977689630926721,36.8747609095843,21.170074325057495
F2,11,2,83,1572,42.0,-0.00598168395339308,36.87476822498163,31.129427260708862
F2,11,3,157,1611,53.0,-0.005987597459425069,36.874787329792014,42.10849129852707
F2,11,4,1592,1471,354.0,-0.005890413112639224,36.8751180451291,-16.594370604723775
F2,11,5,1746,1572,336.0,-0.005907408752382473,36.87515868388204,-34.52009290952729
F2,11,6,1669,1671,183.0,-0.005934248884412887,36.87514499698138,172.35093441192248
F2,11,7,1710,1671,104.0,-0.005932417685827849,36.875154623448566,93.3221906937404
F2,11,8,1814,1539,115.0,-0.005896571291946695,36.87517318570528,104.3923841043109
F2,11,9,2519,1484,358.0,-0.005852083024617361,36.87533627394106,-12.617712382904013
F2,11,10,2149,560,320.0,-0.0056501986588539345,36.87520840825125,-50.51124777373134
F2,11,11,2228,629,312.0,-0.005662980075776259,36.875230017952624,-58.528899140685404
F2,11,12,2179,535,320.0,-0.005642949400944251,36.87521434289804,-50.51124774743642
F2,11,13,2190,497,332.0,-0.005633475881874687,36.87521523976205,-38.51234841119252
F2,11,14,2483,865,352.0,-0.005707375239240859,36.87530035987787,-18.58343751726877
F2,11,15,2289,919,349.0,-0.005728804145046165,36.8752572059296,-21.568110011247743
F2,12,0,380,1122,37.0,-0.005960830238718318,36.87474718016012,23.658224889089492
F2,12,1,423,1133,31.0,-0.005961044116650388,36.87475776947147,17.688290844746017
F2,12,2,456,1166,27.0,-0.005966952140186685,36.8747672343495,13.711115416473541
F2,12,3,522,1207,35.0,-0.005972920956190944,36.87478480183092,21.66762291297262
F2,12,4,380,1207,317.0,-0.0059807108243493095,36.874751811893844,-56.02186777876162
F2,12,5,1962,939,325.0,-0.005831242792923282,36.87510474408763,-48.008704396905344
F2,12,6,1946,1120,337.0,-0.005874454477475626,36.875110889779926,-36.01677000813117
F2,12,7,2009,1098,342.0,-0.005865852845859621,36.875124327358776,-31.02973863411616
F2,12,8,2179,1207,132.0,-0.00588202087478513,36.87516976187123,118.96276133460232
F2,12,9,2086,1320,109.0,-0.0059135521742853525,36.875154313267004,95.83881990388457
F2,12,10,2881,722,356.0,-0.005730074116967754,36.87530642484073,-17.091587391435073
F2,12,11,2876,154,329.0,-0.0055974993182657355,36.87527431234367,-44.00766987838998
F2,12,12,2541,118,324.0,-0.005607456811461586,36.875194522295594,-49.009547600038054
F2,12,13,2464,110,325.0,-0.0056098097809717095,36.87517619745818,-48.00870435526371
F2,12,14,2590,278,329.0,-0.005642191037183879,36.87521462470473,-44.00766987317877
F2,13,0,577,993,50.0,-0.005908050514689866,36.87475073564734,38.7120559013562
F2,13,1,528,1054,23.0,-0.005924719284588931,36.87474205245108,11.82258616083781
F2,13,2,544,1172,33.0,-0.005951832974686441,36.87475123236309,21.76713746560448
F2,13,3,577,1194,43.0,-0.005955497910038346,36.87475998213953,31.72760220685497
F2,13,4,654,1246,52.0,-0.005964206796987782,36.87478042895285,40.7096352824081
F2,13,5,2006,629,347.0,-0.005755945341718845,36.87506905759059,-23.956873274134843
F2,13,6,2031,684,356.0,-0.005767770647798814,36.8750774496363,-15.003487080966154
F2,13,7,2034,815,355.0,-0.005798555137169126,36.87508417938643,-15.997752534443041
F2,13,8,2297,1194,137.0,-0.005875840441149729,36.875163281618605,126.08298865874995
F2,13,9,2223,1317,120.0,-0.005908302538086692,36.875151588663165,109.0182516243811
F2,13,10,2859,294,353.0,-0.005637361802339266,36.875253655174575,-17.98666065624726
F2,13,11,2459,9,,-0.005588610637569889,36.875146753900175,
F2,14,0,3147,113,344.0,-0.005565205711292649,36.875225910793276,-26.844632863069062
F2,14,1,2327,335,8.0,-0.005655266502075199,36.87504369624425,-2.97995316596674
F2,14,2,2327,412,2.0,-0.005673449063718742,36.87504720691606,-8.940727098163133
F2,14,3,2330,535,2.0,-0.005702356233670549,36.87505351854145,-8.940727055921391
F2,14,4,1109,815,46.0,-0.005824519046304651,36.8747798912887,34.81938867972121
F2,14,5,1008,848,12.0,-0.005836947514627729,36.8747577056686,0.9933070033769824
F2,14,6,958,996,20.0,-0.0058741908356770645,36.87475272563469,8.94072709551104
F2,14,7,928,1155,21.0,-0.0059131136572351545,36.87475293825279,9.934394216453118
F2,14,8,1093,1122,25.0,-0.005897747562359291,36.8747901354808,13.909929628796736
F2,14,9,2629,1273,0.0,-0.005862901236754589,36.875157298634775,-10.92814053957324
F2,14,10,2695,1246,35.0,-0.005853496105927825,36.87517154834064,23.857322041155005
F2,14,11,2804,9,,-0.005556391288581827,36.87514071627059,
F2,15,0,2338,6,,-0.005576088628924382,36.8750298419991,
F2,15,1,2343,99,341.0,-0.005597848819543783,36.875035262150675,-29.83363584874632
F2,15,2,2354,206,0.0,-0.005622643563281991,36.87504273066834,-10.928140527255437
F2,15,3,3144,102,345.0,-0.005561742985514797,36.87522352893997,-25.848681106973352
F2,15,4,1246,651,48.0,-0.005778789902533532,36.87480281211336,36.81520195831668
F2,15,5,1032,749,47.0,-0.00581179792706432,36.8747570242891,35.817184353183485
F2,15,6,1043,815,50.0,-0.005826898155430305,36.8747626209989,38.8119130376351
F2,15,7,1090,837,61.0,-0.005829939898414451,36.87477466421247,49.81038953285252
F2,15,8,1279,878,48.0,-0.005830947683871507,36.87482092620442,36.81520198906437
F2,15,9,2648,939,349.0,-0.005782449891036527,36.875145246338114,-21.866653520160416
F2,15,10,2706,972,334.0,-0.005787587024676778,36.87516037529971,-36.815201991907735
F2,16,0,1405,618,80.0,-0.005765001845336667,36.874840017561155,68.8709213301438
F2,16,1,1397,675,66.0,-0.005778828867016494,36.874840739919165,54.81897331755515
F2,16,2,1523,563,25.0,-0.0057465980523436246,36.87486518759051,13.909929590749703
F2,16,3,1578,590,24.0,-0.005750449232956186,36.874879319205846,12.915900773275318
F2,16,4,1677,552,48.0,-0.005736931879636966,36.87490080774748,36.81520200398684
F2,16,5,2623,453,0.0,-0.005670132507801086,36.8751181843559,-10.928140584593656
F2,16,6,2626,588,0.0,-0.00570187332372238,36.87512504309897,-10.928140500911015
F2,17,0,2464,72,322.0,-0.005584723770813902,36.87506537058212,-48.80936036191698
F2,17,1,2571,234,328.0,-0.00561846622874571,36.87509824348722,-42.808090497382054
F2,17,2,1932,289,60.0,-0.005661291276683679,36.87494910345535,48.80936032755491
F2,17,3,1661,398,44.0,-0.005699926765560918,36.87488980612522,32.824452305674015
F2,17,4,1737,401,55.0,-0.005697113429698442,36.87490798445876,43.80771656845024
F2,17,5,1798,431,48.0,-0.005701448961132468,36.87492384805007,36.81520198654249
F2,17,6,1685,475,51.0,-0.005717212415735746,36.87489905568423,39.81061058352675
F2,18,0,1230,2058,59.0,-0.005647338158606653,36.875018704930525,47.808563701362296
F2,18,1,1375,2140,49.0,-0.005660147372036417,36.87505675583456,37.81344409855405
F2,18,2,1611,2132,63.0,-0.005647324139547569,36.875112185732256,51.813140720106574
F2,18,3,1880,1926,53.0,-0.005585845390061742,36.875166318265535,41.80869807210889
F2,18,4,2014,1825,320.0,-0.005555605196373557,36.87519335823181,-50.8116501460744
F2,18,5,1671,1701,2.0,-0.005541959877227041,36.87510656391248,-8.940727059919398
F2,18,6,1499,1320,0.0,-0.005459230776211851,36.87504838812713,-10.928140530505006
F2,18,7,1471,1210,345.0,-0.0054343436437626885,36.87503671276403,-25.84868109194396
F2,18,8,1485,1142,40.0,-0.005417510289218296,36.875036897685405,28.837105582997534
F2,18,9,2023,1534,4.0,-0.005485923882101041,36.875182112501385,-6.953599613425889
F2,18,10,2036,1457,338.0,-0.0054669945809713094,36.87518164737584,-32.82445234536326
F2,18,11,1979,1427,8.0,-0.005462491094962488,36.87516679212527,-2.979953149518431
F2,18,12,1984,1306,350.0,-0.005433458886040032,36.875162413431525,-20.871564024577033
F2,18,13,2738,908,0.0,-0.005303840019544782,36.875322390851984,-10.928140575365541
F2,18,14,2769,1013,339.0,-0.005327398231869858,36.87533454571906,-31.82730526403288
F2,18,15,3454,626,305.0,-0.005203590058472606,36.875478714978385,-65.85667939667916
F2,18,16,3320,151,305.0,-0.005096728574444811,36.875425203549796,-65.85667939588222
F2,18,17,3221,143,300.0,-0.0050994048302915925,36.87540142928836,-70.88121783478135
F2,19,0,1526,804,22.0,-0.005400398228024419,36.87502755404591,10.92814051592195
F2,19,1,1493,859,18.0,-0.005415035659922571,36.87502227253445,6.953599674770989
F2,19,2,1523,1024,327.0,-0.005452971611577914,36.87503696780208,-43.80771652343784
F2,19,3,1680,1062,354.0,-0.005454754927286012,36.87507588508649,-16.89269679058707
F2,19,4,2014,812,14.0,-0.005379696748222149,36.87514345260453,2.9799532237877537
F2,19,5,1981,862,0.0,-0.0053931424892393704,36.875137941002535,-10.928140515691119
F2,19,6,1970,922,342.0,-0.00540795239055552,36.87513809791996,-28.837105586347175
F2,19,7,2034,1133,343.0,-0.005455276737875978,36.87516295927079,-27.840772801005674
F2,19,8,1545,1501,50.0,-0.005565639700256327,36.87506412677873,38.81191301715924
F2,19,9,1573,1597,51.0,-0.005587222974235771,36.875075173311494,39.81061056905504
F2,19,10,1677,1770,46.0,-0.005623637340919528,36.875107755680204,34.81938871405882
F2,19,11,1907,1748,48.0,-0.00560773840390538,36.87516119409157,36.81520194698944
F2,19,12,1992,1627,60.0,-0.005574961583446575,36.875175749025644,48.80936033097443
F2,19,13,2045,1575,55.0,-0.005560112601107809,36.875185903444454,43.80771655075728
F2,19,14,2017,1534,42.0,-0.005551637926831802,36.87517738790772,30.830367676574358
F2,19,15,2727,398,0.0,-0.005247992702060472,36.87529319861734,-10.9281405599962
F2,19,16,2777,667,356.0,-0.005309789259082973,36.87531741462142,-14.904067145628787
F2,19,17,3449,286,346.0,-0.0051878498308912365,36.8754589727831,-24.85291258337678
F2,20,0,2780,195,5.0,-0.005196345700331414,36.875294208606384,-5.9601237874200965
F2,20,1,2785,662,325.0,-0.005307417987458023,36.8753168827769,-45.807671436312035
F2,20,2,1959,615,345.0,-0.005334483226379563,36.875119170495935,-25.848681102230458
F2,20,3,1910,684,356.0,-0.005353198644722488,36.8751107453556,-14.904067143263362
F2,20,4,1968,736,358.0,-0.0053629051914877235,36.87512686937107,-12.91590085540468
F2,20,5,1946,804,339.0,-0.005380131408947484,36.87512479026421,-31.827305301705294
F2,20,6,1499,716,307.0,-0.005379866376451577,36.87501491670549,-63.848054046793465
F2,20,7,1586,865,336.0,-0.005411348207127559,36.875042370014484,-34.81938868520546
F2,20,8,1499,859,25.0,-0.005413948735677155,36.87502149729518,13.90992956833633
F2,20,9,1537,1013,350.0,-0.0054488923414051,36.87503758030481,-20.871564037676663
F2,20,10,1592,1468,60.0,-0.0055547881580060975,36.87507153939054,48.8093603098193
F2,20,11,1614,1572,38.0,-0.0055785561068868745,36.875081533612274,26.844632833769904
F2,20,12,1927,1635,74.0,-0.005579070670249798,36.87515853320301,62.844018229065476
F2,20,13,2003,1652,58.0,-0.005579601472368389,36.87517730795238,46.80800049338858
F2,20,14,2023,1591,305.0,-0.005564136278640187,36.8751792357007,-65.85667937025495
F2,20,15,1981,1468,308.0,-0.005536766469378039,36.875163632281854,-62.84401825452531
F2,20,16,2088,1523,257.0,-0.0055449179464979355,36.875191494741564,-114.14332063721065
F2,21,0,1905,234,352.0,-0.0052415194869164395,36.87510457614775,-18.285042836323317
F2,21,1,1874,357,6.0,-0.005272170785626638,36.875102582848235,-4.370659269182332
F2,21,2,1861,442,11.0,-0.005292984382713995,36.875103198070185,0.5959836578725195
F2,21,3,1853,519,20.0,-0.00531167396748966,36.87510464884774,9.536918239493069
F2,21,4,2695,204,353.0,-0.005199839836107145,36.87529017618231,-17.29048324168282
F2,21,5,2711,689,328.0,-0.005314657776892114,36.87531502102748,-42.20842704215533
F2,21,6,1411,722,333.0,-0.0053793462285514106,36.875008892563905,-37.21447173957362
F2,21,7,1389,752,330.0,-0.00538745334598712,36.87500499032697,-40.210153955582946
F2,21,8,1455,782,337.0,-0.005391713610646855,36.87502190762937,-33.22337063373177
F2,21,9,1474,856,359.0,-0.005408508370623957,36.87502961595532,-11.325662919059376
F2,21,10,1757,1281,329.0,-0.00549736380189342,36.87511502387965,-41.20917443246127
F2,21,11,1532,1495,50.0,-0.005558170055277162,36.87507108432464,39.41110397560655
F2,21,12,1669,1520,55.0,-0.005558135708463453,36.87510458210192,44.40760455095318
F2,21,13,1995,1550,276.0,-0.0055510302717226585,36.87518301167958,-94.4295361634516
F2,21,14,1987,1600,176.0,-0.005563288992680806,36.87518329007402,165.6924288115517
F2,21,15,1877,1660,90.0,-0.005582388367140326,36.875159870945666,79.5314537510621
F2,21,16,1951,1685,107.0,-0.005585108017199538,36.87517846382547,96.64408430669783
F2,22,0,1921,33,9.0,-0.005192563859542688,36.87510005923297,-1.3906315190932532
F2,22,1,1927,138,14.0,-0.00521731048897117,36.87510603801466,3.575962987657344
F2,22,2,1916,234,14.0,-0.005240656639141396,36.87510760404552,3.575962987516391
F2,22,3,2706,187,4.0,-0.005194927925928061,36.87529246591294,-6.357507952700436
F2,22,4,2695,651,337.0,-0.005305924368121742,36.875310011091386,-33.223370645613386
F2,22,5,1466,620,34.0,-0.00535226557996682,36.87501790122849,23.459134525251432
F2,22,6,1400,733,345.0,-0.005382065075526063,36.875007193214415,-25.251198380461076
F2,22,7,1449,782,332.0,-0.005391593904885784,36.87502091357067,-38.21280433563898
F2,22,8,1466,848,4.0,-0.005406570652203968,36.8750278013525,-6.3575078666121705
F2,22,9,1540,1375,355.0,-0.005528856733244265,36.875068191873794,-15.301754193387028
F2,22,10,1732,1243,324.0,-0.005489023821246402,36.875107884672474,-46.20777495397687
F2,22,11,1918,1161,351.0,-0.005461362201731728,36.87514832903693,-19.279741353637007
F2,22,12,1715,1410,1.0,-0.005529543046871754,36.875111114122646,-9.338184924264889
F2,22,13,1773,1561,337.0,-0.0055629728225248505,36.87513139275284,-33.22337059426457
F2,22,14,1861,1616,353.0,-0.005572225877520356,36.87515460047999,-17.29048323057689
F2,22,15,1990,1627,192.0,-0.00556920672261189,36.87518559766951,-178.41070548128243
F2,23,0,1565,1309,19.0,-0.005511002493040314,36.875070252531465,8.543280664295994
F2,23,1,1680,1144,328.0,-0.005466675632558088,36.87509029532055,-42.20842702542652
F2,23,2,1411,727,333.0,-0.005379113643111113,36.87500854696844,-37.21447170603331
F2,23,3,1449,793,334.0,-0.005393172391471466,36.87502040304943,-36.21636455874379
F2,23,4,1482,694,353.0,-0.0053681499876826275,36.87502391163861,-17.29048315459104
F2,23,5,1482,609,31.0,-0.005347904675664399,36.8750202208029,20.473572066536924
F2,23,6,2324,426,50.0,-0.005267510322968436,36.87521147978826,39.411103950998424
F2,23,7,2662,300,9.0,-0.00522272421332586,36.8752859746249,-1.3906316030695944
F2,23,8,2730,143,33.0,-0.005182357363069456,36.87529524526005,22.463784214711673
F2,23,9,1729,1303,356.0,-0.005502404277468242,36.875108792052444,-14.307571148577054
F2,23,10,1737,1410,3.0,-0.005527539838707284,36.87511533084868,-7.35100523408679
F2,23,11,1814,1364,335.0,-0.005513217556021349,36.87513155055214,-35.218480489295715
F2,23,12,1927,1539,338.0,-0.005549959372078728,36.87516588351272,-32.226138746636714
F2,24,0,1562,563,57.0,-0.005334625057333572,36.8750376357048,46.40784081052112
F2,24,1,1477,684,9.0,-0.005367160564510136,36.87502277993569,-1.3906315607015416
F2,24,2,1397,716,2.0,-0.005378279467921983,36.875005242572854,-8.344561625614391
F2,24,3,1444,774,317.0,-0.00539003934702644,36.87501888055214,-53.215610481681246
F2,24,4,1674,1153,325.0,-0.005470255346308228,36.875089752042285,-45.20758650268501
F2,24,5,1556,1317,11.0,-0.005514475169357359,36.875068956074585,0.5959836576569003
F2,24,6,1721,1303,345.0,-0.005503927798418203,36.875107384808466,-25.251198339672104
F2,24,7,1726,1419,355.0,-0.005531338123638108,36.875113604642046,-15.301754193624076
F2,24,8,1792,1342,338.0,-0.00551011311316686,36.87512587583359,-32.22613871153147
F2,24,9,1839,1405,324.0,-0.005523063892975488,36.87513973092087,-46.20777498320371
F2,25,0,1754,343,47.0,-0.005273015248592611,36.87507341135673,36.41596809328346
F2,25,1,1603,527,48.0,-0.005323441244260558,36.87504567649372,37.414120183423464
F2,25,2,1532,585,60.0,-0.0053403594032243595,36.87503139736347,49.409949982454066
F2,25,3,1482,662,57.0,-0.0053608849859162755,36.87502291154271,46.407840780952704
F2,25,4,1669,1153,342.0,-0.005469656873186047,36.875088473067684,-28.23928248249796
F2,25,5,1554,1320,23.0,-0.005514460093950963,36.8750685171218,12.518318152023577
F2,25,6,1721,1309,0.0,-0.0055045398349637285,36.875107549291805,-10.331882765986908
F2,25,7,1735,1353,6.0,-0.0055144077618788315,36.875112772041504,-4.370659267453596
F2,25,8,1795,1358,334.0,-0.0055129758084177995,36.87512718428993,-36.21636455687269
F2,25,9,1836,1424,339.0,-0.005526903414067381,36.87513975012795,-31.229117821411
F2,26,0,1885,77,28.0,-0.005204961921034382,36.875091902796484,17.48938430089762
F2,26,1,1781,283,32.0,-0.005258573310716131,36.87507624273528,21.468598670081942
F2,26,2,1721,376,47.0,-0.005283346918031968,36.875066085803326,36.41596809303333
F2,26,3,1674,448,47.0,-0.005302550457309098,36.8750580926316,36.41596812632063
F2,26,4,1554,1323,16.0,-0.005516203789356947,36.87506769624773,5.562747388485787
F2,26,5,1663,1147,326.0,-0.005469519232736271,36.87508584188521,-44.2076325293274
F2,26,6,1718,1303,358.0,-0.005504271051805624,36.87510562786636,-12.319532817038928
F2,26,7,1729,1353,0.0,-0.005515699202277429,36.8751104013886,-10.331882807175623
F2,26,8,1792,1361,339.0,-0.005514850646532176,36.87512565365885,-31.229117857565445
F2,26,9,1828,1408,329.0,-0.0055244714006762105,36.87513621155816,-41.20917440043353
F2,27,0,1861,102,32.0,-0.005211965566235904,36.87508731028022,21.46859867147418
F2,27,1,1828,179,30.0,-0.005231748006914485,36.875082846415914,19.478698350469237
F2,27,2,1661,1111,359.0,-0.005461032176118596,36.875083805536384,-11.325662959524285
F2,27,3,1565,1298,32.0,-0.005509768429225037,36.87506921315023,21.46859866215107
F2,27,4,1762,1243,62.0,-0.0054880568169328936,36.87511343234022,51.41251697848009
F2,27,5,1773,1287,50.0,-0.0054980558865563465,36.87511794533289,39.41110397639715
F2,27,6,1872,1246,59.0,-0.005483962791382129,36.87513958702916,48.40901371579776
F2,27,7,1828,1402,345.0,-0.005523042319827919,36.875135951028575,-25.25119830145237
F2,28,0,1702,843,13.0,-0.005395407614546041,36.875081868561125,2.582618290396781
F2,28,1,2003,1111,54.0,-0.005446081907360491,36.87516471783692,43.40783806333361
F2,28,2,2146,1109,39.0,-0.00543935441130721,36.87519846274512,28.438549036103517
F2,28,3,1940,1172,51.0,-0.005463364892862105,36.87515246165685,40.409939538135475
F2,28,4,1850,1194,78.0,-0.00547253913722529,36.8751321242213,67.46408790060748
F2,28,5,1858,1312,67.0,-0.005500294680019332,36.8751391406551,56.42290260831468
F2,29,0,1751,662,7.0,-0.005352149207339819,36.87508524940724,-3.377291994288042
F2,29,1,1896,1240,26.0,-0.005483305048475195,36.87514457343795,15.500604872475606
F2,29,2,2028,1114,55.0,-0.005447571400824236,36.875170297554085,44.40760456055778
F2,29,3,2080,1070,68.0,-0.005434835203459019,36.875180675712976,57.425640825062146
F2,29,4,2173,1018,40.0,-0.005418406172450284,36.87520039414052,29.434999762633495
F2,29,5,2250,925,6.0,-0.005392923175431152,36.87521455427379,-4.370659219303492
F2,30,0,1861,363,0.0,-0.005276490376020556,36.875098671351026,-10.331882802463387
F2,30,1,2130,1032,50.0,-0.0054238785449650774,36.87519123933888,39.41110395021262
F2,30,2,2267,854,45.0,-0.005375557630656001,36.8752158898823,34.42033201835385
F2,30,3,2258,922,26.0,-0.005392125364377026,36.87521671219066,15.500604793045305
F2,30,4,2327,771,12.0,-0.0053531954435422305,36.87522646702077,1.5892945056927965
F2,30,5,2376,653,16.0,-0.005322988198882801,36.87523292741358,5.562747391305963
F2,31,0,1518,217,9.0,-0.005242818464970715,36.87509960215382,-1.489962944813587
F2,31,1,2119,442,16.0,-0.005269547657038636,36.875249797548804,5.463404450435305
F2,31,2,2080,557,28.0,-0.005298304158711262,36.8752456644355,17.389933099436995
F2,31,3,2064,623,27.0,-0.005314529579539788,36.87524478396483,16.39549286074114
F2,31,4,2009,747,20.0,-0.005346101173735255,36.87523730156201,9.437551202600634
F2,31,5,1855,985,69.0,-0.005408810271675191,36.87521162109691,58.32828771992469
F2,32,0,1916,179,9.0,-0.0051997117747370385,36.87527306727058,-1.688626180689568
F2,32,1,1869,264,18.0,-0.005221784571361566,36.87526584171604,7.251652954484337
F2,32,2,1847,324,20.0,-0.005236868848767378,36.875263351492364,9.238819378641379
F2,32,3,1784,513,21.0,-0.005284104441992304,36.875256978598145,10.23250949722174
F2,32,4,1581,1002,35.0,-0.00540809418702404,36.87523114834576,24.15598078590946
F2,32,5,1181,278,7.0,-0.005255640924120507,36.87510578307694,-3.6752988921515186
F2,33,0,1959,97,19.0,-0.005179177643399352,36.875279617327124,8.245203112108404
F2,33,1,1877,250,32.0,-0.005218740138207889,36.87526723513452,21.170074279947254
F2,33,2,1762,596,22.0,-0.005305083214014084,36.8752556617157,11.226280985695661
F2,34,0,1490,121,350.0,-0.005037129750926383,36.8750977404976,-21.17007428997015
F2,34,1,1554,297,339.0,-0.005075527775849841,36.87512091517308,-32.12642724322234
F2,34,2,2341,275,353.0,-0.005033354546215447,36.87530380222848,-18.185580673543786
F2,34,3,2343,385,0.0,-0.005059139716956474,36.87530940616441,-11.226280935668788
F2,34,4,2322,461,9.0,-0.005078007109928845,36.875308047558036,-2.284619258486804
F2,34,5,2300,651,7.0,-0.0051237417671589815,36.87531177860014,-4.271321099161976
F2,34,6,2234,895,24.0,-0.005184249224181968,36.87530774884501,12.61771233072428
F2,34,7,2854,492,322.0,-0.005060290664415424,36.875433818440065,-49.109644725826634
F2,34,8,3010,354,102.0,-0.005020490378313452,36.87546383010492,90.70471715361688
F2,34,9,3106,310,56.0,-0.005005625677899137,36.87548420976391,44.50759408858851
F2,34,10,3046,475,78.0,-0.005047265105738283,36.8754778931709,66.55986652821547
F2,34,11,3144,497,119.0,-0.005047833899237002,36.87550182214381,107.81177338191775
F2,34,12,3183,472,122.0,-0.005040118848843668,36.87550976867159,110.82757335807366
F2,35,0,1285,17,,-0.004840950805811025,36.87515196580076,
F2,35,1,890,475,318.0,-0.004964702824183809,36.87507670901405,-51.112073202081085
F2,35,2,972,629,353.0,-0.004997985028820386,36.875101924410274,-16.196620196504952
F2,35,3,994,738,345.0,-0.00502293919421465,36.87511129611002,-24.155980833839823
F2,35,4,1024,705,339.0,-0.005013962883232088,36.87511708055165,-30.132634028018852
F2,35,5,1104,933,0.0,-0.005064843071434005,36.875144675467894,-9.23881932000172
F2,35,6,1608,310,0.0,-0.00489779912476379,36.87523921217559,-9.238819406282685
F2,35,7,1861,686,2.0,-0.0049770127456174535,36.87531319259097,-7.25165295563246
F2,35,8,1850,793,4.0,-0.00500277284116229,36.875314726401804,-5.2647198153650265
F2,35,9,1861,870,356.0,-0.005020577084913194,36.87532027876788,-13.214098487221769
F2,35,10,1913,1068,355.0,-0.005065439990374573,36.87534013335264,-14.208159110884198
F2,35,11,1916,1232,0.0,-0.005104152761255016,36.87534715482613,-9.238819361750538
F2,35,12,2453,1177,55.0,-0.0050703105802719865,36.87547132711908,45.507618397232754
F2,35,13,2566,1062,132.0,-0.005038701702127846,36.875493473342544,122.8752031619953
F2,35,14,2673,1021,46.0,-0.005024845893073566,36.8755170583751,36.51577319752062
F2,35,15,2697,1139,53.0,-0.005051853380121265,36.87552724703682,43.50780411321959
F2,35,16,2758,1188,128.0,-0.005061089698825449,36.87554347995837,118.86240139900994
F2,35,17,2711,1229,128.0,-0.005072619225002455,36.875534005589905,118.8624014206353
F2,36,0,890,475,325.0,-0.004964520321834408,36.87507455923483,-44.107649997396585
F2,36,1,980,642,342.0,-0.005000618401471111,36.87510219355249,-27.143454788693997
F2,36,2,1024,749,323.0,-0.005024277616673072,36.87511668145595,-46.107745571376135
F2,36,3,1035,694,354.0,-0.005010811227047635,36.87511715088623,-15.202330667209829
F2,36,4,1115,801,0.0,-0.005033072809016471,36.87514011649174,-9.238819290343752
F2,36,5,1619,321,5.0,-0.004899708110789081,36.875240293961234,-4.2713210709154215
F2,36,6,1833,398,333.0,-0.004909655026709087,36.875293658560274,-36.116566177732075
F2,36,7,1894,502,338.0,-0.004931943011978784,36.87531203413329,-31.129427202638986
F2,36,8,1718,574,354.0,-0.004955845560514838,36.8752733641438,-15.202330710184583
F2,36,9,1850,755,0.0,-0.004993632171497076,36.87531142899936,-9.238819374873653
F2,36,10,1869,884,339.0,-0.00502347769934059,36.87532087800119,-30.132634008300883
F2,36,11,2684,1035,39.0,-0.0050276357374070355,36.875518626806695,29.53465574927112
F2,36,12,2722,1133,50.0,-0.0050493941821049965,36.87553135469059,40.50983575262451
F2,36,13,2749,1202,120.0,-0.005064704395662652,36.8755403738313,110.82757339451734
F2,36,14,2714,1235,101.0,-0.005073886806770373,36.87553340420817,91.71145033618691
F2,36,15,2585,1155,92.0,-0.0050599286870478795,36.87549994071588,82.65133766588926
F2,36,16,2593,1089,105.0,-0.0050439708998535095,36.875499279475264,95.73815961610445
F2,37,0,1397,190,351.0,-0.004820024068774336,36.87515510196789,-21.070569247417556
F2,37,1,1002,681,338.0,-0.004955550081202035,36.875087642879855,-34.02131021518127
F2,37,2,1087,862,350.0,-0.0049937865163498674,36.875116634291125,-22.065690513700247
F2,37,3,1134,914,0.0,-0.005003623695357316,36.875130236902436,-12.120751243192508
F2,37,4,1106,966,331.0,-0.005017273546752128,36.87512632325621,-41.009351799447415
F2,37,5,1213,1013,0.0,-0.005022884967300632,36.87515368639695,-12.1207512429268
F2,37,6,1740,588,2.0,-0.004896166842697102,36.87525530678929,-10.13313685795673
F2,37,7,1825,631,21.0,-0.004901956150702987,36.87527732984655,8.742002474362014
F2,37,8,1921,618,0.0,-0.004894019316615752,36.87529909421704,-12.120751245733691
F2,37,9,1973,716,339.0,-0.004914418026504748,36.87531618736353,-33.023907229954915
F2,37,10,1938,785,0.0,-0.004932420837188449,36.87531149728702,-12.12075124508912
F2,37,11,1959,867,348.0,-0.0049506334659114495,36.8753205424553,-24.05642615000773
F2,37,12,2769,1350,31.0,-0.0050230215490058615,36.87553410727576,18.682905183984897
F2,37,13,2813,1408,11.0,-0.005034421979558402,36.875547312208695,-1.191969078741244
F2,37,14,2799,1479,78.0,-0.005051827490191259,36.87554762767494,65.65578447265122
F2,37,15,2832,1526,117.0,-0.005061200747489212,36.87555770810826,104.89532448641093
F2,37,16,2782,1553,119.0,-0.0050700908800489965,36.87554739397686,106.90678436363781
